date_time,song,artist,album,link,date_added
"2025-02-06T01:33:51.121Z","Four Years","Styl-Plus","Back N Better","https://open.spotify.com/track/7GuMGRq4Zfwq8CF2CblBEp","2025-02-07T00:56:28.239Z"
"2025-02-06T01:36:30.852Z","Dog Eat Dog","ODUMODUBLVCK","Dog Eat Dog","https://open.spotify.com/track/4XYpWMW1ec7GJW2Eq8UA9k","2025-02-07T00:56:28.239Z"
"2025-02-06T01:38:54.026Z","HOTEL LOBBY (Unc & Phew)","Quavo|Takeoff","Only Built For Infinity Links","https://open.spotify.com/track/4vVjPTApwXZwB2H3mBq3ml","2025-02-07T00:56:28.239Z"
"2025-02-06T01:50:07.623Z","Da Art of Storytellin' (Pt. 1)","Outkast","Aquemini","https://open.spotify.com/track/1KQymTxNJfWk6vCD5ywKW2","2025-02-07T00:56:28.239Z"
"2025-02-06T13:25:08.495Z","Science","Burna Boy","Love, Damini","https://open.spotify.com/track/5SoDaPgXA4C2BuTPPInaV2","2025-02-07T00:56:28.239Z"
"2025-02-06T13:27:55.897Z","Cops Shot The Kid","Nas|Kanye West","NASIR","https://open.spotify.com/track/1vi9adPJiD4d22ybGp25hy","2025-02-07T00:56:28.239Z"
"2025-02-06T13:37:07.347Z","Fancy Clown (feat. Viktor Vaughn)","Madvillain|Madlib|MF DOOM|Viktor Vaughn","Madvillainy","https://open.spotify.com/track/1YgDGKyKhFlimPw3mLavPG","2025-02-07T00:56:28.239Z"
"2025-02-06T13:46:46.446Z","Doo Wop (That Thing)","Ms. Lauryn Hill","The Miseducation of Lauryn Hill","https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg","2025-02-07T00:56:28.239Z"
"2025-02-06T13:53:12.536Z","One More Chance / Stay with Me - Remix; 2007 Remaster","The Notorious B.I.G.","Greatest Hits","https://open.spotify.com/track/7fXhkARAtS66kxexMIAx8O","2025-02-07T00:56:28.239Z"
"2025-02-06T14:09:38.950Z","Lickupon","Viktor Vaughn|MF DOOM","Vaudeville Villain","https://open.spotify.com/track/1wQixSSWydeLgkebOzu3yt","2025-02-07T00:56:28.239Z"
"2025-02-06T14:18:44.329Z","Can I Watch? (feat. Apani B as Nikki)","Viktor Vaughn|MF DOOM|Apani B","Vaudeville Villain","https://open.spotify.com/track/4i4P1ACAeWcyJTxQSd0prx","2025-02-07T00:56:28.239Z"
"2025-02-06T14:22:20.835Z","The Sensual Woman","The Herbaliser","Very Mercenary","https://open.spotify.com/track/31U21fwH5izi4fVA2f1HKa","2025-02-07T00:56:28.239Z"
"2025-02-06T14:29:25.438Z","I Used to Love Him (feat. Mary J. Blige)","Ms. Lauryn Hill|Mary J. Blige","The Miseducation of Lauryn Hill","https://open.spotify.com/track/3IRdgbdqDcmJBIa6TY2mKX","2025-02-07T00:56:28.239Z"
"2025-02-06T14:33:03.375Z","Paradise","Sade","The Best of Sade","https://open.spotify.com/track/4tReFKumS5bcFahdXDiM1b","2025-02-07T00:56:28.239Z"
"2025-02-06T15:57:08.873Z","Shook Ones, Pt. II","Mobb Deep","The Infamous","https://open.spotify.com/track/33ZXjLCpiINn8eQIDYEPTD","2025-02-07T00:56:28.239Z"
"2025-02-06T16:04:31.548Z","Is It a Crime","Sade","Promise","https://open.spotify.com/track/1XR1X1VTyTOVdPgH18RdME","2025-02-07T00:56:28.239Z"
"2025-02-06T16:09:45.574Z","Didn't Cha Know","Erykah Badu","Mama's Gun","https://open.spotify.com/track/1bSWuHCXabkhubUywqCe47","2025-02-07T00:56:28.239Z"
"2025-02-06T17:20:01.862Z","Human Behaviour","Björk","Debut","https://open.spotify.com/track/6MYYN85MjM7TARWshRwjyW","2025-02-07T00:56:28.239Z"
"2025-02-06T20:50:29.998Z","Wetin Dey","Ruff Rugged N Raw","Wetin Dey","https://open.spotify.com/track/7DvURq7Xc3790ijpVv5u6f","2025-02-07T00:56:28.239Z"
"2025-02-06T20:50:51.968Z","If I Ruled the World (Imagine That) (feat. Lauryn Hill)","Nas|Ms. Lauryn Hill","It Was Written","https://open.spotify.com/track/5PQmSHzWnlgG4EBuIqjac2","2025-02-07T00:56:28.239Z"
"2025-02-06T20:55:34.557Z","Cowboys","Portishead","Portishead","https://open.spotify.com/track/1DB8s1L4z25jcRw88815ko","2025-02-07T00:56:28.239Z"
"2025-02-06T21:02:15.018Z","Still into You","Paramore","Paramore","https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d","2025-02-07T00:56:28.239Z"
"2025-02-06T21:05:31.418Z","The Bloodiest","Jay Rock","Redemption","https://open.spotify.com/track/3eEMeaaT3otIimFCcYcS7i","2025-02-07T00:56:28.239Z"
"2025-02-06T21:11:42.701Z","Folgers Crystals","J. Cole|Dreamville","Revenge Of The Dreamers II","https://open.spotify.com/track/7mgVenws8AB44VPNGY56NQ","2025-02-07T00:56:28.239Z"
"2025-02-06T21:15:03.417Z","HOT ONE (with TiaCorine & A$AP Ferg)","Denzel Curry|TiaCorine|A$AP Ferg","HOT ONE (with TiaCorine & A$AP Ferg)","https://open.spotify.com/track/083HuPvgqYBLUiv82bVxwE","2025-02-07T00:56:28.239Z"
"2025-02-06T21:19:51.528Z","How Do U Want It (ft. K-Ci & JoJo)","2Pac|K-Ci & JoJo","All Eyez On Me","https://open.spotify.com/track/2S2x5N5VJNn7vqYukvoFFC","2025-02-07T00:56:28.239Z"
"2025-02-06T21:24:32.407Z","Memo","Young Thug","Slime Season 3","https://open.spotify.com/track/7tk5tOCj84jine8kKJkPYs","2025-02-07T00:56:28.239Z"
"2025-02-06T21:52:01.394Z","Little Homies","Vince Staples","Dark Times","https://open.spotify.com/track/7B09ZewAliWo7Y3TdIA7g1","2025-02-07T00:56:28.239Z"
"2025-02-06T21:55:35.212Z","Lady","Rema","Bad Commando","https://open.spotify.com/track/49Zxa1yQ9miyQSzuuKBYq9","2025-02-07T00:56:28.239Z"
"2025-02-06T21:58:54.915Z","everyday","Fireboy DML","everyday","https://open.spotify.com/track/2yskKhqtDAHJ73obmJh8tf","2025-02-07T00:56:28.239Z"
"2025-02-06T22:02:15.220Z","OG Beeper","A$AP Rocky","TESTING","https://open.spotify.com/track/5TX0mfUkpGlU6j2xa00ERx","2025-02-07T00:56:28.239Z"
"2025-02-06T22:12:03.323Z","Roadents","Cristale","Roadents","https://open.spotify.com/track/4FT0QtlIjX1H4R7LJfQyc4","2025-02-07T00:56:28.239Z"
"2025-02-06T22:24:51.609Z","Child's Play (feat. 21 Savage)","Young Nudy|21 Savage","DR. EV4L","https://open.spotify.com/track/4tJcAQu6YJ3SN0SWOVqYsN","2025-02-07T00:56:28.239Z"
"2025-02-06T22:28:34.833Z","I Know","JAY-Z","American Gangster","https://open.spotify.com/track/3BUbKEvAAEDuHaP7aGEwlx","2025-02-07T00:56:28.239Z"
"2025-02-06T22:31:34.002Z","Get Lit (feat. Fat Tony)","A$AP Rocky|Fat Tony","LIVE.LOVE.A$AP","https://open.spotify.com/track/4nzmPINOWf5sdKNrTjcM3z","2025-02-07T00:56:28.239Z"
"2025-02-06T22:35:42.556Z","Ginger (feat. Burna Boy)","Wizkid|Burna Boy","Made In Lagos: Deluxe Edition","https://open.spotify.com/track/5TOoNqmK73ev73C5JiJ5yC","2025-02-07T00:56:28.239Z"
"2025-02-06T22:42:00.180Z","St. Tropez","J. Cole","2014 Forest Hills Drive","https://open.spotify.com/track/5dp2DNJtGuNjwgEtAN6BZd","2025-02-07T00:56:28.239Z"
"2025-02-06T22:45:15.007Z","B. D’OR (feat. Wizkid)","Burna Boy|Wizkid","B. D’OR (feat. Wizkid)","https://open.spotify.com/track/3ketN3dth18vSJ1T3HIztN","2025-02-07T00:56:28.239Z"
"2025-02-06T22:51:07.264Z","Ain't No Sunshine","Bill Withers","Just As I Am","https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt","2025-02-07T00:56:28.239Z"
"2025-02-06T22:57:26.653Z","P&P 1.5","Kendrick Lamar|Ab-Soul","Overly Dedicated","https://open.spotify.com/track/6TRVvpoVFwyYyIGTFh0Y7P","2025-02-07T00:56:28.239Z"
"2025-02-06T23:00:35.023Z","2 Sugar (feat. Ayra Starr)","Wizkid|Ayra Starr","More Love, Less Ego","https://open.spotify.com/track/1DA2ADZs6O28y2rmdmpekw","2025-02-07T00:56:28.239Z"
"2025-02-06T23:03:03.602Z","Joha","Asake","Mr. Money With The Vibe","https://open.spotify.com/track/5UwxpuGHkwiojKDaPC5ZNu","2025-02-07T00:56:28.239Z"
"2025-02-07T01:02:06.434Z","Still into You","Paramore","Paramore","https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d","2025-02-07T22:11:43.143Z"
"2025-02-07T01:10:08.300Z","Night Drive","Ari Lennox","PHO EP","https://open.spotify.com/track/3VeuvRWfJLSOzeVPrgi5MR","2025-02-07T22:11:43.143Z"
"2025-02-07T01:14:13.042Z","Over","Portishead","Portishead","https://open.spotify.com/track/6624hZJ0nRh0ve2SelMXVw","2025-02-07T22:11:43.143Z"
"2025-02-07T01:18:52.426Z","Baltimore","Nina Simone","Baltimore","https://open.spotify.com/track/39CyGKIFqMzSuynOR8uilD","2025-02-07T22:11:43.143Z"
"2025-02-07T01:26:17.417Z","Cherish the Day","Sade","Love Deluxe","https://open.spotify.com/track/22QiTJqDn1BIRSh4mkNJ5w","2025-02-07T22:11:43.143Z"
"2025-02-07T01:28:14.661Z","Pedigree","Ari Lennox","Pedigree","https://open.spotify.com/track/4dzbGvxqQ1DsF6m6RUlPwg","2025-02-07T22:11:43.143Z"
"2025-02-07T01:31:58.024Z","Otherwise","Morcheeba","Charango","https://open.spotify.com/track/0NTSwjegwCGXjm5zMX12VW","2025-02-07T22:11:43.143Z"
"2025-02-07T01:36:38.657Z","The Sweetest Taboo","Sade","Promise","https://open.spotify.com/track/0sKfhhj6hYyJIXnTiZV9vf","2025-02-07T22:11:43.143Z"
"2025-02-07T01:40:31.508Z","Spokey Dokey","SEATBELTS","COWBOY BEBOP (Original Motion Picture Soundtrack)","https://open.spotify.com/track/5t1AhFIJSr6qHXSwcgbRIs","2025-02-07T22:11:43.143Z"
"2025-02-07T01:49:09.614Z","The Sea","Morcheeba","Big Calm","https://open.spotify.com/track/0xjkgYSzHjBZNvyUaC9cXX","2025-02-07T22:11:43.143Z"
"2025-02-07T01:52:37.393Z","Macondo","Óscar Chávez","20 Éxitos","https://open.spotify.com/track/1OJJnuXdoaPG6jjWYhpenO","2025-02-07T22:11:43.143Z"
"2025-02-07T02:06:18.358Z","Day Dreaming","Aretha Franklin","Young, Gifted and Black","https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y","2025-02-07T22:11:43.143Z"
"2025-02-07T13:44:30.526Z","Still into You","Paramore","Paramore","https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d","2025-02-07T22:11:43.143Z"
"2025-02-07T13:44:36.379Z","Becoming X","Sneaker Pimps","Becoming X","https://open.spotify.com/track/47aYiXnnWeECtWCFbyJEoX","2025-02-07T22:11:43.143Z"
"2025-02-07T13:48:10.272Z","Still into You","Paramore","Paramore","https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d","2025-02-07T22:11:43.143Z"
"2025-02-07T13:52:13.600Z","Avalanche","Migos","Culture III","https://open.spotify.com/track/4KD0lLJ4OGonZhBeKtct9I","2025-02-07T22:11:43.143Z"
"2025-02-07T13:56:01.425Z","Joe Pesci 38","Benny The Butcher","Tana Talk 3","https://open.spotify.com/track/6JTmZ1zBuBYnZI1nHTIAQy","2025-02-07T22:11:43.143Z"
"2025-02-07T14:01:02.613Z","Guinnessez","MF DOOM|Stahhr|4ize","MM..FOOD","https://open.spotify.com/track/1FAHFrh5yApXwT66z3JzZy","2025-02-07T22:11:43.143Z"
"2025-02-07T14:05:34.678Z","Rotate","Wande Coal","Selection","https://open.spotify.com/track/7CvTWp0bLIHWlvJ4Eh7aVo","2025-02-07T22:11:43.143Z"
"2025-02-08T21:17:48.395Z","Barbed Wire","Kendrick Lamar|Ash Riser","Overly Dedicated","https://open.spotify.com/track/7M2cKcvCnflzp9WcxGjlbm","2025-02-09T16:19:28.232Z"
"2025-02-08T21:23:05.304Z","Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)","A$AP Mob|A$AP Twelvyy|A$AP ANT|A$AP NAST|A$AP Ferg|Playboi Carti","Cozy Tapes Vol. 2: Too Cozy","https://open.spotify.com/track/0WQcnrsEqrY2e5nexGe3HX","2025-02-09T16:19:28.232Z"
"2025-02-08T21:34:16.880Z","Love Galore (feat. Travis Scott)","SZA|Travis Scott","Ctrl","https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs","2025-02-09T16:19:28.232Z"
"2025-02-08T21:38:50.224Z","B.I.B.L.E. (Basic Instructions Before Leaving Earth)","GZA|Killah Priest","Liquid Swords","https://open.spotify.com/track/5mOzvm41Pdh1WOtBKlCtZd","2025-02-09T16:19:28.232Z"
"2025-02-08T21:41:25.519Z","Perry Aye (feat. A$AP Rocky, A$AP Nast, Playboi Carti & Jaden Smith)","A$AP Mob|A$AP Rocky|A$AP NAST|Playboi Carti|Jaden","Cozy Tapes Vol. 2: Too Cozy","https://open.spotify.com/track/0PDwNx6GrHc5sRVy6Hc7GP","2025-02-09T16:19:28.232Z"
"2025-02-08T21:42:32.099Z","Riot!","Earl Sweatshirt","Some Rap Songs","https://open.spotify.com/track/6cmt9CRoK0KGcNg9Tpje53","2025-02-09T16:19:28.232Z"
"2025-02-08T21:47:07.208Z","Last Memory","Takeoff","The Last Rocket","https://open.spotify.com/track/1fvCggAYrW0VtCljtqv4h2","2025-02-09T16:19:28.232Z"
"2025-02-08T21:50:42.987Z","Violent Crimes","Kanye West","ye","https://open.spotify.com/track/3s7MCdXyWmwjdcWh7GWXas","2025-02-09T16:19:28.232Z"
"2025-02-08T21:53:38.746Z","Godly","Omah Lay","What Have We Done","https://open.spotify.com/track/6NgjdJrK7Bpyvsm8yDtx4H","2025-02-09T16:19:28.232Z"
"2025-02-08T21:59:44.416Z","Wu-Tang: 7th Chamber","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]","https://open.spotify.com/track/5wcY4XgawQ2se8VjDLhedQ","2025-02-09T16:19:28.232Z"
"2025-02-09T01:38:07.926Z","CATFISH","Doechii","Alligator Bites Never Heal","https://open.spotify.com/track/3QQvSQKV8YmQxGolwwWe59","2025-02-09T16:19:28.232Z"
"2025-02-09T01:42:49.096Z","Stir Fry","Migos","Culture II","https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf","2025-02-09T16:19:28.232Z"
"2025-02-09T01:53:04.281Z","Avalanche","Migos","Culture III","https://open.spotify.com/track/4KD0lLJ4OGonZhBeKtct9I","2025-02-09T16:19:28.232Z"
"2025-02-09T01:53:53.593Z","Man","Skepta","Konnichiwa","https://open.spotify.com/track/13w7sJT2Xu6AN4gGj4wGv3","2025-02-09T16:19:28.232Z"
"2025-02-09T02:14:49.409Z","The Heart Pt 3 (feat. Kendrick Lamar, Ab-Soul & Jay Rock)","Black Hippy|Kendrick Lamar|Ab-Soul|Jay Rock","Black Hippy","https://open.spotify.com/track/097e3OID9lx9sBTZvMvmcm","2025-02-09T16:19:28.232Z"
"2025-02-09T02:18:17.918Z","untitled 06 | 06.30.2014.","Kendrick Lamar","untitled unmastered.","https://open.spotify.com/track/4M2t7bP4Mq87mGMn0PObUX","2025-02-09T16:19:28.232Z"
"2025-02-09T02:20:17.881Z","Don't Cry","J Dilla","Donuts","https://open.spotify.com/track/67c5M9gVWemCV5SGH5cc4v","2025-02-09T16:19:28.232Z"
"2025-02-09T02:27:16.131Z","All Is Full Of Love","Björk","Family Tree","https://open.spotify.com/track/5nVoXq0Q239GpJIRG8n4rZ","2025-02-09T16:19:28.232Z"
"2025-02-09T02:31:28.971Z","Human Behaviour","Björk","Debut","https://open.spotify.com/track/6MYYN85MjM7TARWshRwjyW","2025-02-09T16:19:28.232Z"
"2025-02-09T02:34:08.313Z","Brian the Vampire","Xiu Xiu","Fabulous Muscles","https://open.spotify.com/track/4MNGCQz67ABVHQY0YTyfzP","2025-02-09T16:19:28.232Z"
"2025-02-09T02:40:04.903Z","Really Love","D'Angelo","Black Messiah","https://open.spotify.com/track/2RcanAJpudPNDkyIe9DzKS","2025-02-09T16:19:28.232Z"
"2025-02-09T02:44:34.238Z","Something Stupid (From "Better Call Saul")","Lola Marsh","Something Stupid (From "Better Call Saul")","https://open.spotify.com/track/29EdNlJQqStWhNkSGpkuFQ","2025-02-09T16:19:28.232Z"
"2025-02-09T02:48:26.130Z","Flying Away","Smoke City","Flying Away","https://open.spotify.com/track/1UvxXGtZ4ph0h16xXlEzSz","2025-02-09T16:19:28.232Z"
"2025-02-09T02:51:07.704Z","Tudo Que Voce Podia Ser","Quarteto Em Cy","Quarteto Em Cy","https://open.spotify.com/track/4iVpZVKaPUnMhEagBOIIuI","2025-02-09T16:19:28.232Z"
"2025-02-09T02:55:22.290Z","Messages from the Stars","The Rah Band","Going Up","https://open.spotify.com/track/6lYY2HktYKpV1pUamfRlU1","2025-02-09T16:19:28.232Z"
"2025-02-09T02:59:32.081Z","Army Of Me","Björk","Post","https://open.spotify.com/track/4UFQBhIOgANiBG44USIgsf","2025-02-09T16:19:28.232Z"
"2025-02-09T03:54:08.064Z","Mortal Man","Kendrick Lamar","To Pimp A Butterfly","https://open.spotify.com/track/1WT11QmhZutciEv1NsHt1R","2025-02-09T16:19:28.232Z"
"2025-02-09T14:47:57.085Z","Hard Times - Digitally Mastered - August 1988","Dr. Buzzard's Original Savannah Band","Dr. Buzzard's Original Savannah Band","https://open.spotify.com/track/6GnRoPXjOWW0COFXrov5aC","2025-02-09T16:19:28.232Z"
"2025-02-09T14:51:52.132Z","Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)","A$AP Mob|A$AP Twelvyy|A$AP ANT|A$AP NAST|A$AP Ferg|Playboi Carti","Cozy Tapes Vol. 2: Too Cozy","https://open.spotify.com/track/0WQcnrsEqrY2e5nexGe3HX","2025-02-09T16:19:28.232Z"
"2025-02-09T14:55:08.330Z","Malcolm X.X.X.","Kodak Black","Dying to Live","https://open.spotify.com/track/6JXFDTCAIe5FfiiQYeMgh3","2025-02-09T16:19:28.232Z"
"2025-02-09T15:00:48.331Z","Millionaire","Kelis|André 3000","Tasty","https://open.spotify.com/track/5dAauIxGC3TyZRGIsOwWDu","2025-02-09T16:19:28.232Z"
"2025-02-09T15:09:59.287Z","Crush","Solange","Solo Star","https://open.spotify.com/track/3Pqlu84qALkNQ69BmZKzu4","2025-02-09T16:19:28.232Z"
"2025-02-09T15:13:58.373Z","Didn't Cha Know","Erykah Badu","Mama's Gun","https://open.spotify.com/track/1bSWuHCXabkhubUywqCe47","2025-02-09T16:19:28.232Z"
"2025-02-09T15:16:00.338Z","Come My Way","Wande Coal","Come My Way","https://open.spotify.com/track/3PnkEOvEKu7s2qQJ5mHpNl","2025-02-09T16:19:28.232Z"
"2025-02-09T15:17:44.261Z","Selfish","Slum Village|John Legend|Kanye West","Detroit Deli (A Taste Of Detroit)","https://open.spotify.com/track/7sZCAHP2duHwr5M5K7lHsb","2025-02-09T16:19:28.232Z"
"2025-02-09T15:20:24.466Z","Reckless & Sweet","Amaarae","Fountain Baby","https://open.spotify.com/track/6gQrm0rwg6hok8IxzysD8m","2025-02-09T16:19:28.232Z"
